,Name,Dialog,Conversational voice,CurrentSprite,Background,BackgroundSound,Face
174,,我将一直爱着你,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
175,,我将一直陪伴在你身旁,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
176,,将身，心，以及感情，乃至自己的一切,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
177,,全部奉献给对方,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
178,,作为交换……,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
179,,请给我你人生中的另一半,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
180,,终夏的萤火虫飞起，围绕着我们身边。,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
181,,然后飞落，又飞起。,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
182,,晚风忽的大了起来，带起了蒲公英的种子。,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
183,,它们在夕阳的余晖下飞起，而身后则是更多洁白的蒲公英种子。,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
184,,宛如一场大雪落下。,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
185,,但其实那不是雪，,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
186,,那是两个人的真心。,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
187,,我们徜徉在这片蒲公英的海洋中，仿佛时间真的静止了。,,,/Game/Assets/Background/Generated4K/10_memoriesoff1_fix_v2.10_memoriesoff1_fix_v2,,
